Name,Rating,League,Team,FaceID,HasImage,Position
"Gustavo Caraballo (1056807)",67,"MLS","Orlando City SC",1056807,1,RW
"Rogelio Garcia (1056809)",74,"MLS","Colorado Rapids 2",1056809,1,CAM
"Kaito Yamada (1057613)",58,"MLS Next Pro","Tacoma Defiance",1057613,1,CB
"Amin Ibrahim (1058339)",58,"USL League One","Charlotte Independence",1058339,1,CF
"Quincy Amarikwa (105973)",64,"USL Championship","Oakland Roots SC",105973,0,CF
"Quincy Amarikwa (105973)",66,"USL Championship","Las Vegas Lights FC",105973,0,CF
"Quincy Amarikwa (105973)",67,"MLS","D.C. United",105973,0,CF
"Quincy Amarikwa (105973)",71,"MLS","San Jose Earthquakes",105973,0,CF
"Quincy Amarikwa (105973)",73,"MLS","Toronto FC",105973,0,CF
"Quincy Amarikwa (105973)",70,"MLS","Toronto FC Reserves",105973,0,CF
"Quincy Amarikwa (105973)",70,"MLS","New York Red Bulls Reserves",105973,0,CF
"Quincy Amarikwa (105973)",70,"MLS","Colorado Rapids",105973,0,CF
"Quincy Amarikwa (105973)",67,"MLS","Colorado Rapids Reserves",105973,0,CF
"Tristan Bowen (105976)",73,"MLS","Seattle Sounders FC Reserves",105976,0,RW
"Tristan Bowen (105976)",67,"MLS","Seattle Sounders FC",105976,0,RW
"Tristan Bowen (105976)",62,"USL Championship","Miami FC",105976,0,RW
"Steward Ceus (105977)",58,"NISA","New York Cosmos",105977,0,GK
"Steward Ceus (105977)",62,"USL Championship","Colorado Springs Switchbacks FC",105977,0,GK
"Steward Ceus (105977)",67,"MLS","Minnesota United FC (NASL)",105977,0,GK
"Steward Ceus (105977)",67,"MLS","Colorado Rapids",105977,0,GK
"Steward Ceus (105977)",71,"MLS","Colorado Rapids Reserves",105977,0,GK
"Tyler Deric (105979)",62,"USL Championship","Memphis 901 FC (- 2024)",105979,1,GK
"Tyler Deric (105979)",77,"USL Championship","Rio Grande Valley FC Toros",105979,1,GK
"Tyler Deric (105979)",67,"MLS","Houston Dynamo",105979,1,GK
"Tyler Deric (105979)",69,"MLS","Houston Dynamo Reserves",105979,1,GK
"Roger Levesque (105989)",67,"MLS","Seattle Sounders FC",105989,0,CF
"Roger Levesque (105989)",69,"MLS","Seattle Sounders FC Reserves",105989,0,CF
"Roger Levesque (105989)",67,"MLS","San Jose Earthquakes",105989,0,CF
"Milos Kocic (105987)",67,"MLS","Portland Timbers",105987,0,GK
"Milos Kocic (105987)",69,"MLS","Portland Timbers Reserves",105987,0,GK
"Milos Kocic (105987)",67,"MLS","Toronto FC",105987,0,GK
"Milos Kocic (105987)",69,"MLS","D.C. United",105987,0,GK
"A. J. DeLaGarza (105997)",67,"MLS","New England Revolution",105997,1,RB
"A. J. DeLaGarza (105997)",67,"MLS","Inter Miami CF",105997,1,RB
"A. J. DeLaGarza (105997)",67,"MLS","Houston Dynamo",105997,1,RB
"A. J. DeLaGarza (105997)",62,"USL Championship","Rio Grande Valley FC Toros",105997,1,RB
"Zach Scott (105995)",67,"MLS","Seattle Sounders FC",105995,0,CB
"Zach Scott (105995)",67,"MLS","Seattle Sounders FC Reserves",105995,0,CB
"Chris Tierney (105999)",67,"MLS","New England Revolution",105999,0,LB
"Chris Tierney (105999)",67,"MLS","New England Revolution Reserves",105999,0,LB
"Zahir Vazquez (1062598)",70,"USL League One","Chattanooga Red Wolves SC",1062598,1,CF
"Zahir Vazquez (1062598)",69,"USL League One","Central Valley Fuego FC",1062598,1,CF
"Oswaldo Alanís (106282)",67,"MLS","San Jose Earthquakes",106282,0,CB
"Alan Rutkowski (1063082)",71,"MLS","New York Red Bulls II",1063082,1,GK
"Tomás Avilés (1064191)",67,"MLS","Inter Miami CF",1064191,1,CB
"Angel Bernal (1064584)",62,"USL Championship","FC Tulsa",1064584,1,RB
"Nick Dyer (1065296)",62,"USL Championship","Memphis 901 FC (- 2024)",1065296,1,CB
"Richard Chukwu (1067263)",67,"MLS","Toronto FC II",1067263,0,CB
"Nathaniel Abraham (1067269)",67,"MLS","Toronto FC II",1067269,0,GK
"Stephane Assengue Ombiogno (106916)",67,"MLS","New England Revolution",106916,0,CF
"Olwethu Makhanya (1069801)",67,"MLS","Philadelphia Union",1069801,1,CB
"Olwethu Makhanya (1069801)",67,"MLS","Philadelphia Union II",1069801,1,CB
"Conor Casey (107)",67,"MLS","Columbus Crew SC",107,0,CF
"Conor Casey (107)",76,"MLS","Philadelphia Union",107,0,CF
"Conor Casey (107)",77,"MLS","Colorado Rapids",107,0,CF
"Conor Casey (107)",67,"MLS","Toronto FC",107,0,CF
"Leonardo Medina (1070527)",67,"MLS","Colorado Rapids 2",1070527,0,GK
"Dija (1072796)",67,"MLS","New York Red Bulls II",1072796,0,RB
"Andrei Chirilă (1073380)",67,"MLS","FC Cincinnati 2",1073380,1,CB
"Alessandro Maldonado (1074187)",62,"USL Championship","Colorado Springs Switchbacks FC",1074187,1,CAM
"Alessandro Maldonado (1074187)",62,"USL Championship","Loudoun United FC",1074187,1,CAM
"Bryan Vasquez (1074183)",58,"USL League One","Westchester SC",1074183,1,CAM
"Bryan Vasquez (1074183)",67,"MLS","FC Cincinnati 2",1074183,1,CAM
"Blaise Nkufo (1076)",69,"MLS","Seattle Sounders FC",1076,0,CF
"Ruben Gabrielsen (107662)",67,"MLS","Austin FC",107662,0,CB
"Greg Janicki (107833)",62,"USL Championship","Indy Eleven",107833,0,CB
"Greg Janicki (107833)",67,"MLS","Vancouver Whitecaps FC",107833,0,CB
"Greg Janicki (107833)",67,"MLS","D.C. United",107833,0,CB
"Darrius Barnes (107894)",67,"MLS","New England Revolution",107894,0,CB
"Darrius Barnes (107894)",67,"MLS","New England Revolution Reserves",107894,0,CB
"Benjamin Dragavon (107992)",67,"MLS","Toronto FC",107992,0,GK
"Benjamin Dragavon (107992)",67,"MLS","Seattle Sounders FC",107992,0,GK
"Souleymane Youla (1081)",62,"USL Championship","Indy Eleven",1081,0,CF
"Aljaz Struna (108119)",67,"MLS","CF Montréal",108119,0,CB
"Aljaz Struna (108119)",67,"MLS","Houston Dynamo",108119,0,CB
"Akseli Ekqvist (1082516)",67,"MLS","Houston Dynamo FC 2",1082516,0,CB
"Marquinhos (1082596)",69,"MLS","Portland Timbers 2",1082596,0,CM
"Julian de Guzmán (1083)",72,"MLS","FC Dallas",1083,0,CDM
"Julian de Guzmán (1083)",71,"MLS","Toronto FC",1083,0,CDM
"Gennadiy Synchuk (1082915)",70,"MLS","CF Montréal",1082915,1,RW
"Thiago Freitas (108344)",62,"USL Championship","Ottawa Fury FC",108344,0,CAM
"Allan Aniz (1083636)",62,"USL Championship","Miami FC",1083636,1,CAM
"Graham Zusi (108353)",67,"MLS","Sporting Kansas City",108353,1,RB
"Josué Souza (1084815)",67,"MLS","Houston Dynamo FC 2",1084815,0,CDM
"Matthew Evans (1085546)",82,"MLS","Los Angeles FC 2",1085546,1,CAM
"Matthew Evans (1085546)",67,"MLS","Los Angeles FC",1085546,1,CAM
"Kamohelo Mokotjo (108601)",67,"MLS","FC Cincinnati",108601,0,CDM
"Kaick (1086377)",70,"MLS","FC Dallas",1086377,1,CDM
"Peter Swinkels (1087388)",58,"USL League One","Spokane Velocity FC",1087388,1,GK
"Peter Swinkels (1087388)",58,"USL League One","One Knoxville SC",1087388,1,GK
"Daniel Chica (1088429)",58,"MLS Next Pro","Carolina Core FC",1088429,1,CB
"Daniel Chica (1088429)",58,"USL League One","Lexington SC",1088429,1,CB
"Daniel Chica (1088429)",62,"USL Championship","Loudoun United FC",1088429,1,CB
"Joey Akpunonu (1088716)",62,"USL Championship","Charleston Battery",1088716,1,CB
"Joey Akpunonu (1088716)",58,"MLS Next Pro","Huntsville City FC",1088716,1,CB
"Joey Akpunonu (1088716)",62,"USL Championship","Hartford Athletic",1088716,1,CB
"Joey Akpunonu (1088716)",67,"MLS","FC Cincinnati 2",1088716,1,CB
"Joey Akpunonu (1088716)",67,"MLS","FC Cincinnati",1088716,1,CB
"",58,"MLS Next Pro","Tacoma Defiance",1088715,0,RB
"",58,"MLS Next Pro","St. Louis CITY SC 2",1088715,0,RB
"Josh Bolma (1088717)",73,"MLS","Houston Dynamo FC 2",1088717,1,CM
"Josh Bolma (1088717)",74,"MLS","New England Revolution II",1088717,1,CM
"Josh Bolma (1088717)",67,"MLS","New England Revolution",1088717,1,CM
"Shak Mohammed (1088718)",73,"MLS Next Pro","Orlando City B",1088718,1,RW
"Shak Mohammed (1088718)",67,"MLS","Orlando City SC",1088718,1,RW
"Bertin Jacquesson (1088719)",65,"USL Championship","Pittsburgh Riverhounds SC",1088719,1,RW
"Bertin Jacquesson (1088719)",60,"MLS Next Pro","Real Monarchs SLC",1088719,1,RW
"Bertin Jacquesson (1088719)",67,"MLS","Real Salt Lake City",1088719,1,RW
"Giovanny Sequera (1088870)",78,"MLS","Philadelphia Union II",1088870,0,CM
"Hamady Diop (1089203)",67,"MLS","San Diego FC",1089203,1,LB
"Hamady Diop (1089203)",67,"MLS","Charlotte FC",1089203,1,LB
"Hamady Diop (1089203)",58,"MLS Next Pro","Crown Legacy FC",1089203,1,LB
"J.C. Ngando (1089204)",79,"MLS","Vancouver Whitecaps FC",1089204,1,CDM
"J.C. Ngando (1089204)",62,"USL Championship","Las Vegas Lights FC",1089204,1,CDM
"J.C. Ngando (1089204)",67,"MLS Next Pro","Whitecaps FC 2",1089204,1,CDM
"Moïse Bombito (1089202)",67,"MLS","Colorado Rapids",1089202,1,CB
"Moïse Bombito (1089202)",67,"MLS","Colorado Rapids 2",1089202,1,CB
"Daniel Gomez (1089261)",69,"USL Championship","Oakland Roots SC",1089261,1,CM
"Duncan McGuire (1089572)",67,"MLS","Orlando City SC",1089572,1,CF
"Brandon Cambridge (1089531)",67,"MLS","Charlotte FC",1089531,1,RW
"Brandon Cambridge (1089531)",58,"MLS Next Pro","Crown Legacy FC",1089531,1,RW
"Patrick Agyemang (1089574)",82,"MLS","Charlotte FC",1089574,1,CF
"Patrick Agyemang (1089574)",58,"MLS Next Pro","Crown Legacy FC",1089574,1,CF
"Gino Vivi (1089578)",63,"MLS Next Pro","Ventura County FC",1089578,1,LW
"Gino Vivi (1089578)",70,"MLS Next Pro","Los Angeles Galaxy II",1089578,1,LW
"Abdi Salim (1089575)",62,"USL Championship","San Antonio FC",1089575,1,CB
"Abdi Salim (1089575)",62,"USL Championship","Detroit City FC",1089575,1,CB
"Abdi Salim (1089575)",58,"MLS Next Pro","Orlando City B",1089575,1,CB
"Abdi Salim (1089575)",67,"MLS","Orlando City SC",1089575,1,CB
"Stephen Afrifa (1089573)",67,"MLS","Sporting Kansas City",1089573,1,LW
"Stephen Afrifa (1089573)",69,"MLS","Sporting Kansas City II",1089573,1,LW
"Malcolm Johnston (1089580)",67,"MLS","Portland Timbers 2",1089580,0,CDM
"Malcolm Johnston (1089580)",64,"MLS Next Pro","Whitecaps FC 2",1089580,0,CDM
"Herbert Endeley (1089579)",62,"USL Championship","Colorado Springs Switchbacks FC",1089579,1,RB
"Herbert Endeley (1089579)",58,"MLS Next Pro","North Texas SC",1089579,1,RB
"Herbert Endeley (1089579)",67,"MLS","FC Dallas",1089579,1,RB
"Charles Auguste (1089606)",67,"MLS","Houston Dynamo FC 2",1089606,1,CM
"Charles Auguste (1089606)",67,"MLS","Houston Dynamo FC",1089606,1,CM
"Juan Ramírez (1090519)",62,"USL Championship","Loudoun United FC",1090519,1,CM
"Julian Donnery (1091674)",69,"MLS Next Pro","The Town FC",1091674,0,CF
"Anton Tinnerholm (109196)",67,"MLS","New York City FC",109196,0,RB
"Adrien Graffin (1093483)",58,"USL League One","Forward Madison FC",1093483,1,CF
"Emanuel Pogatetz (1094)",67,"MLS","Columbus Crew SC",1094,0,CB
"Emanuel Pogatetz (1094)",67,"MLS","Columbus Crew",1094,0,CB
"Ramiz Hamouda (1094175)",62,"USL Championship","Birmingham Legion FC",1094175,1,LB
"Adyn Torres (1094203)",67,"MLS","Atlanta United 2",1094203,1,CDM
"Adyn Torres (1094203)",67,"MLS","Atlanta United FC",1094203,1,CDM
"Tyson Pearce (1094202)",58,"MLS Next Pro","St. Louis CITY SC 2",1094202,1,RB
"Malik Pinto (1095035)",62,"USL Championship","Orange County SC",1095035,1,CDM
"Malik Pinto (1095035)",82,"MLS","Colorado Rapids 2",1095035,1,CDM
"Malik Pinto (1095035)",67,"MLS","FC Cincinnati",1095035,1,CDM
"Malik Pinto (1095035)",69,"MLS","FC Cincinnati 2",1095035,1,CDM
"Keegan Tingey (1095115)",62,"USL Championship","Loudoun United FC",1095115,1,LB
"Keegan Tingey (1095115)",67,"MLS","San Jose Earthquakes II",1095115,1,LB
"Cam Cilley (1095300)",66,"MLS Next Pro","St. Louis CITY SC 2",1095300,1,CDM
"Cam Cilley (1095300)",67,"MLS","San Jose Earthquakes II",1095300,1,CDM
"Cam Cilley (1095300)",67,"MLS","San Jose Earthquakes",1095300,1,CDM
"Dániel Pintér (1096186)",82,"MLS","Inter Miami CF II",1096186,1,LW
"Matheus Maia (1096612)",75,"MLS","Los Angeles FC 2",1096612,1,LW
"Matheus Maia (1096612)",70,"MLS","Los Angeles FC",1096612,1,LW
"Wesley Leggett (1097678)",70,"USL Championship","Loudoun United FC",1097678,1,CF
"Achille Truchot (1098492)",62,"USL Championship","Miami FC",1098492,0,LB
"Pierre Mané (1099509)",58,"USL League One","Lexington SC",1099509,1,CM
"Kimball Jackson (1099934)",58,"USL League One","Chattanooga Red Wolves SC",1099934,1,CB
"Kimball Jackson (1099934)",58,"USL League One","Lexington SC",1099934,1,CB
"Jonathan Burke (1101081)",64,"USL Championship","Colorado Springs Switchbacks FC",1101081,1,GK
"Jonathan Burke (1101081)",60,"MLS Next Pro","Chattanooga FC",1101081,1,GK
"Jonathan Burke (1101081)",58,"NISA","Chattanooga FC",1101081,1,GK
"Keegan Hughes (1101364)",67,"MLS","New England Revolution II",1101364,1,CB
"Keegan Hughes (1101364)",67,"MLS","New England Revolution",1101364,1,CB
"Keegan Hughes (1101364)",62,"USL Championship","Loudoun United FC",1101364,1,CB
"Keegan Hughes (1101364)",62,"USL Championship","FC Tulsa",1101364,1,CB
"Keegan Hughes (1101364)",67,"MLS","Columbus Crew 2",1101364,1,CB
"Keegan Hughes (1101364)",67,"MLS","Columbus Crew",1101364,1,CB
"Anton Peterlin (110184)",67,"MLS","Colorado Rapids Reserves",110184,0,CM
"Cristian Gordillo (110198)",58,"NISA","Los Angeles Force",110198,0,CAM
"Cristian Gordillo (110198)",58,"NISA","California United Strikers FC",110198,0,CAM
"Mario Martínez (110233)",67,"MLS","Seattle Sounders FC",110233,1,CAM
"Mario Martínez (110233)",70,"MLS","Seattle Sounders FC Reserves",110233,1,CAM
"Erick Ceja Gonzalez (1102598)",58,"USL League One","AV Alta FC",1102598,1,CB
"Erick Ceja Gonzalez (1102598)",58,"USL League One","Lexington SC",1102598,1,CB
"Luke Merrill (1103486)",58,"USL League One","Spokane Velocity FC",1103486,1,LM
"Luke Merrill (1103486)",67,"USL Championship","Hartford Athletic",1103486,1,LM
"Daniel Wu (1103916)",62,"USL Championship","Lexington SC",1103916,1,CB
"Daniel Wu (1103916)",58,"USL League One","Greenville Triumph SC",1103916,1,CB
"Manuel Caicedo (1104521)",58,"MLS Next Pro","North Texas SC",1104521,0,CB
"Beckett Howell (1104846)",58,"USL League One","Richmond Kickers",1104846,1,LB
"Gabe Cox (1104845)",58,"USL League One","Richmond Kickers",1104845,1,CM
"Érick Díaz (1105078)",67,"MLS","Los Angeles FC 2",1105078,1,CB
"Érick Díaz (1105078)",67,"MLS","Los Angeles FC",1105078,1,CB
"Tyshawn Rose (1105297)",58,"MLS Next Pro","Huntsville City FC",1105297,0,LB
"Tyshawn Rose (1105297)",58,"MLS Next Pro","North Texas SC",1105297,0,LB
"Nicholas Simmonds (1105464)",58,"USL League One","Richmond Kickers",1105464,1,CF
"Jahmani Bell (1105463)",67,"MLS","Houston Dynamo FC 2",1105463,0,RW
"Jonathan Mensah (110622)",67,"MLS","New England Revolution",110622,1,CB
"Jonathan Mensah (110622)",67,"MLS","San Jose Earthquakes",110622,1,CB
"Jonathan Mensah (110622)",67,"MLS","Columbus Crew",110622,1,CB
"Jonathan Mensah (110622)",67,"MLS","Columbus Crew SC",110622,1,CB
"Perrin Barnes (1106201)",62,"USL Championship","Pittsburgh Riverhounds SC",1106201,1,RB
"Perrin Barnes (1106201)",58,"MLS Next Pro","Huntsville City FC",1106201,1,RB
"Raúl Ávalos (1106423)",62,"USL Championship","North Carolina FC",1106423,1,RW
"Theo Rigopoulos (1106361)",67,"MLS","Toronto FC II",1106361,0,RB
"Eric Conerty (1106640)",58,"USL League One","Forward Madison FC",1106640,1,CM
"Jake Mecham (1106639)",58,"USL League One","Richmond Kickers",1106639,1,LB
"Fredrik Gulbrandsen (110708)",69,"MLS","New York Red Bulls",110708,0,CF
"Jefferson Valverde (1107048)",67,"MLS","Houston Dynamo FC 2",1107048,1,CDM
"Jefferson Valverde (1107048)",67,"MLS","Houston Dynamo FC",1107048,1,CDM
"Moses Mensah (1107740)",62,"USL Championship","Birmingham Legion FC",1107740,1,LB
"Christian Garner (1107741)",62,"USL Championship","Charleston Battery",1107741,1,GK
"Christian Garner (1107741)",58,"USL League One","Greenville Triumph SC",1107741,1,GK
"Christian Garner (1107741)",62,"USL Championship","Pittsburgh Riverhounds SC",1107741,1,GK
"Yuri Guboglo (1108459)",67,"MLS","CF Montréal",1108459,1,RB
"Andy Batioja (1108681)",67,"MLS","Houston Dynamo FC 2",1108681,1,LW
"Andy Batioja (1108681)",67,"MLS","Houston Dynamo FC",1108681,1,LW
"Langston Blackstock (1109691)",62,"USL Championship","Charleston Battery",1109691,1,RB
"Langston Blackstock (1109691)",62,"USL Championship","Pittsburgh Riverhounds SC",1109691,1,RB
"Ariath Piol (1109953)",72,"MLS","Real Salt Lake City",1109953,1,CF
"Ariath Piol (1109953)",60,"MLS Next Pro","Real Monarchs SLC",1109953,1,CF
"Arnaud Souquet (111058)",67,"MLS","Chicago Fire FC",111058,1,RB
"Arnaud Souquet (111058)",67,"MLS","Chicago Fire FC II",111058,1,RB
"Emil Forsberg (111078)",82,"MLS","New York Red Bulls",111078,1,LW
"Kevin Long (111114)",67,"MLS","Toronto FC",111114,1,CB
"Issac Cano (1111566)",62,"USL Championship","Louisville City FC",1111566,1,CF
"Issac Cano (1111566)",66,"USL League One","Lexington SC",1111566,1,CF
"Victor Souza (1112136)",67,"MLS","New England Revolution II",1112136,1,CB
"Victor Souza (1112136)",67,"MLS","New England Revolution",1112136,1,CB
"Hassan Gabo (1112780)",58,"USL League One","Greenville Triumph SC",1112780,1,CB
"Andrew Privett (1112735)",67,"MLS","Charlotte FC",1112735,1,CB
"Andrew Privett (1112735)",58,"MLS Next Pro","Crown Legacy FC",1112735,1,CB
"Jung-woo So (1113077)",58,"NISA","Georgia Lions FC",1113077,1,CDM
"Jung-woo So (1113077)",58,"NISA","Chattanooga FC",1113077,1,CDM
"Chris Rindov (1113057)",58,"MLS Next Pro","Ventura County FC",1113057,1,CB
"Chris Rindov (1113057)",67,"MLS","Sporting Kansas City",1113057,1,CB
"Chris Rindov (1113057)",67,"MLS","Sporting Kansas City II",1113057,1,CB
"Anderson Holt (1114182)",58,"USL League One","Union Omaha",1114182,1,CB
"Raphael Spiegel (111428)",62,"USL Championship","Oakland Roots SC",111428,1,GK
"Ben Stitz (1114703)",67,"MLS","FC Cincinnati 2",1114703,1,CF
"Ben Stitz (1114703)",67,"MLS","FC Cincinnati",1114703,1,CF
"Lucas Rosa (1114689)",67,"MLS","Sporting Kansas City II",1114689,1,RB
"Ousman Jabang (1114686)",70,"USL Championship","New Mexico United",1114686,1,CDM
"Ousman Jabang (1114686)",67,"MLS","CF Montréal",1114686,1,CDM
"Ousman Jabang (1114686)",62,"USL Championship","Las Vegas Lights FC",1114686,1,CDM
"Tola Showunmi (1115018)",68,"USL Championship","Louisville City FC",1115018,1,CF
"Tola Showunmi (1115018)",62,"USL Championship","Pittsburgh Riverhounds SC",1115018,1,CF
"Ryan Bilichuk (1115089)",58,"USL League One","Spokane Velocity FC",1115089,1,GK
"Ryan Bilichuk (1115089)",71,"MLS","Portland Timbers 2",1115089,1,GK
"Ryan Bilichuk (1115089)",67,"MLS","Portland Timbers",1115089,1,GK
"Jaden Jones-Riley (1115093)",58,"USL League One","Portland Hearts of Pine",1115093,1,RB
"Jaden Jones-Riley (1115093)",67,"MLS","Portland Timbers 2",1115093,1,RB
"Jaden Jones-Riley (1115093)",67,"MLS","Portland Timbers",1115093,1,RB
"Victor Darub (1116633)",58,"MLS Next Pro","North Texas SC",1116633,0,GK
"Alex Steinwascher (1116857)",58,"USL League One","Union Omaha",1116857,1,CF
"Isaiah Kaakoush (1116895)",58,"MLS Next Pro","North Texas SC",1116895,0,CDM
"Isaiah Kaakoush (1116895)",62,"USL Championship","Phoenix Rising FC",1116895,0,CDM
"Dalziel Ozuna (1116918)",62,"USL Championship","San Antonio FC",1116918,1,CDM
"Jamir Johnson (1116899)",72,"MLS","Philadelphia Union II",1116899,0,RW
"Marcelo Lage (1117294)",58,"USL League One","Richmond Kickers",1117294,1,CB
"Marcelo Lage (1117294)",58,"USL League One","Spokane Velocity FC",1117294,1,CB
"Marcelo Lage (1117294)",62,"USL Championship","Las Vegas Lights FC",1117294,1,CB
"Salvatore Mazzaferro (1117325)",67,"MLS","Atlanta United 2",1117325,1,CB
"Salvatore Mazzaferro (1117325)",67,"MLS","Atlanta United FC",1117325,1,CB
"Salvatore Mazzaferro (1117325)",67,"MLS","Austin FC II",1117325,1,CB
"Jackson Wälti (1117324)",62,"USL Championship","Pittsburgh Riverhounds SC",1117324,1,CDM
"Jackson Wälti (1117324)",67,"MLS","Colorado Rapids 2",1117324,1,CDM
"Jackson Wälti (1117324)",67,"MLS","Austin FC II",1117324,1,CDM
"Isaiah Reid (1117624)",81,"MLS","Houston Dynamo FC 2",1117624,0,LW
"Omar Grey (1117625)",62,"USL Championship","San Antonio FC",1117625,0,RB
"Omar Grey (1117625)",67,"MLS","Houston Dynamo FC 2",1117625,0,RB
"Diba Nwegbo (1117659)",72,"USL Championship","Birmingham Legion FC",1117659,1,LW
"Alejandro Bedoya (111783)",72,"MLS","Philadelphia Union",111783,1,CM
"Tomas Pondeca (1117863)",62,"USL Championship","New Mexico United",1117863,1,CM
"Tomas Pondeca (1117863)",65,"MLS Next Pro","North Texas SC",1117863,1,CM
"Tomas Pondeca (1117863)",67,"MLS","FC Dallas",1117863,1,CM
"Bachir Ndiaye (1117978)",69,"USL League One","Charlotte Independence",1117978,1,CDM
"Efetobo Aror (1118004)",62,"USL Championship","Phoenix Rising FC",1118004,1,CDM
"Joel Torbic (1118003)",62,"USL Championship","Phoenix Rising FC",1118003,0,CM
"Nolan McGuire (1118248)",58,"MLS Next Pro","St. Louis CITY SC 2",1118248,0,RB
"Larsen Hackworth (1118247)",58,"MLS Next Pro","St. Louis CITY SC 2",1118247,0,CDM
"Giuseppe Bovalina (1118096)",67,"MLS","Vancouver Whitecaps FC",1118096,1,RB
"Giuseppe Bovalina (1118096)",58,"MLS Next Pro","Whitecaps FC 2",1118096,1,RB
"Aidan Rocha (1118173)",64,"USL Championship","Colorado Springs Switchbacks FC",1118173,1,CDM
"Aidan Rocha (1118173)",66,"USL Championship","Loudoun United FC",1118173,1,CDM
"Abdoul Koanda (1118514)",62,"USL Championship","Loudoun United FC",1118514,1,CDM
"Thomas Camier (1118332)",62,"USL Championship","Oakland Roots SC",1118332,1,CB
